Link of Listing,Home Type,City,Address,Status,Price,Broker Name
https://www.zillow.com/homedetails/21705-103rd-Ave-Queens-Village-NY-11429/32160824_zpid/,SINGLE_FAMILY,Queens,"21705 103rd Avenue, Queens Village, NY 11429",For Sale by Agent,"$925,000",Exp Realty
https://www.zillow.com/homedetails/216-05-85th-Ave-Queens-Village-NY-11427/2062957931_zpid/,SINGLE_FAMILY,Queens,"216-05 85th Avenue, Hollis Hills, NY 11427",For Sale by Agent,"$1,590,000",Daniel Gale Sothebys Intl Rlty
https://www.zillow.com/homedetails/14-12-Bonnie-Ln-FLOOR-2-Bayside-NY-11360/2055205493_zpid/,TOWNHOUSE,Queens,"14-12 Bonnie UNIT 2, Bayside, NY 11360",For Sale by Agent,"$799,999",Compass Greater NY LLC
https://www.zillow.com/homedetails/7713-Ditmars-Blvd-1-Flushing-NY-11370/31950176_zpid/,TOWNHOUSE,Queens,"77-13 Ditmars Boulevard UNIT 1, E. Elmhurst, NY 11370",For Sale by Agent,"$454,500",REALHome Services & Solutions
https://www.zillow.com/homedetails/120-19-193rd-St-Saint-Albans-NY-11412/2061961471_zpid/,MULTI_FAMILY,Queens,"120-19 193rd Street, Jamaica, NY 11412",For Sale by Agent,"$1,059,000",Urban Loop
https://www.zillow.com/homedetails/145-27-20th-Ave-Whitestone-NY-11357/32029650_zpid/,MULTI_FAMILY,Queens,"145-27 20th Ave, Whitestone, NY 11357",For Sale by Agent,"$2,699,000",Prospes Real Estate Corp
https://www.zillow.com/homedetails/32-39-Jordan-St-Flushing-NY-11358/2056776631_zpid/,MULTI_FAMILY,Queens,"32-39 Jordan Street, Flushing, NY 11358",For Sale by Agent,"$825,000",Weichert Realtors TMT Group
https://www.zillow.com/homedetails/37-Oneida-Ave-Staten-Island-NY-10301/32287857_zpid/,MULTI_FAMILY,Staten Island,"37 Oneida Ave, Staten Island, NY 10301",For Sale by Agent,"$859,900",Century 21 Papp Realty
https://www.zillow.com/homedetails/187-Latimer-Ave-Staten-Island-NY-10314/32317798_zpid/,SINGLE_FAMILY,Staten Island,"187 Latimer Ave, Staten Island, NY 10314",For Sale by Agent,"$588,888",Ben Bay Realty Co
https://www.zillow.com/homedetails/620-Sinclair-Ave-Staten-Island-NY-10312/32366110_zpid/,SINGLE_FAMILY,Staten Island,"620 Sinclair Ave, Staten Island, NY 10312",For Sale by Agent,"$260,000",SOWAE CORP
https://www.zillow.com/homedetails/264-Winchester-Ave-Staten-Island-NY-10312/32348754_zpid/,SINGLE_FAMILY,Staten Island,"264 Winchester Ave, Staten Island, NY 10312",For Sale by Agent,"$1,599,999",Weichert Realtors Evolution Group
https://www.zillow.com/homedetails/192-Colfax-Ave-Staten-Island-NY-10306/32329899_zpid/,SINGLE_FAMILY,Staten Island,"192 Colfax Ave, Staten Island, NY 10306",For Sale by Agent,"$585,000",Keller Williams Realty Empire
https://www.zillow.com/homedetails/177-Benedict-Rd-Staten-Island-NY-10304/32294383_zpid/,SINGLE_FAMILY,Staten Island,"177 Benedict Rd, Staten Island, NY 10304",For Sale by Agent,"$16,800,000",Connie Profaci Realty
https://www.zillow.com/homedetails/140-Trantor-Pl-Staten-Island-NY-10302/32298344_zpid/,TOWNHOUSE,Staten Island,"140 Trantor Pl, Staten Island, NY 10302",For Sale by Agent,"$474,000","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/27-Betty-Ct-Staten-Island-NY-10303/32301172_zpid/,SINGLE_FAMILY,Staten Island,"27 Betty Ct, Staten Island, NY 10303",For Sale by Agent,"$329,000",Exit All Seasons Realty
https://www.zillow.com/homedetails/78-Cortelyou-Ave-Staten-Island-NY-10312/32354418_zpid/,SINGLE_FAMILY,Staten Island,"78 Cortelyou Ave, Staten Island, NY 10312",For Sale by Agent,"$799,000",RE/MAX Edge
https://www.zillow.com/homedetails/35-Center-Pl-Staten-Island-NY-10306/32335894_zpid/,SINGLE_FAMILY,Staten Island,"35 Center, Staten Island, NY 10306",For Sale by Agent,"$619,888",BH&G Real Estate Safari Realty
https://www.zillow.com/homedetails/231-Freeborn-St-Staten-Island-NY-10306/32333104_zpid/,SINGLE_FAMILY,Staten Island,"231 Freeborn St, Staten Island, NY 10306",For Sale by Agent,"$390,000",eXp Realty BKNY
https://www.zillow.com/homedetails/78-Mountainview-Ave-Staten-Island-NY-10314/32289561_zpid/,MULTI_FAMILY,Staten Island,"78 Mountainview Ave, Staten Island, NY 10314",For Sale by Agent,"$790,000",EXP Realty
https://www.zillow.com/homedetails/58-Buffington-Ave-Staten-Island-NY-10312/32365811_zpid/,SINGLE_FAMILY,Staten Island,"58 Buffington Ave, Staten Island, NY 10312",For Sale by Agent,"$739,000",Berkshire Hathaway HomeServices Cangiano Estates
https://www.zillow.com/homedetails/7-Weaver-St-Staten-Island-NY-10312/32350774_zpid/,SINGLE_FAMILY,Staten Island,"7 Weaver St, Staten Island, NY 10312",For Sale by Agent,"$1,699,999",RE/MAX Elite
https://www.zillow.com/homedetails/57-Neutral-Ave-Staten-Island-NY-10306/32336110_zpid/,SINGLE_FAMILY,Staten Island,"57 Neutral Ave, Staten Island, NY 10306",For Sale by Agent,"$319,000",Winzone Realty Inc
https://www.zillow.com/homedetails/2701-Goethals-Rd-N-APT-D7-Staten-Island-NY-10303/2053890140_zpid/,SINGLE_FAMILY,Staten Island,"2701 Goethals Rd N APT D7, Staten Island, NY 10303",For Sale by Agent,"$199,000",Gillani Homes Inc.
https://www.zillow.com/homedetails/219-Slater-Blvd-Staten-Island-NY-10305/32332255_zpid/,SINGLE_FAMILY,Staten Island,"219 Slater Blvd, Staten Island, NY 10305",For Sale by Agent,"$649,999",Martino Realty Group
https://www.zillow.com/homedetails/144-Dunham-St-Staten-Island-NY-10309/112111264_zpid/,SINGLE_FAMILY,Staten Island,"144 Dunham St, Staten Island, NY 10309",For Sale by Agent,"$2,350,000",Coldwell Banker Advantage
https://www.zillow.com/homedetails/43-Country-Woods-Ln-Staten-Island-NY-10308/32341596_zpid/,SINGLE_FAMILY,Staten Island,"43 Country Woods, Staten Island, NY 10308",Coming Soon,"$689,999",Vantage Realty Partners
https://www.zillow.com/homedetails/9-Locust-Ave-Staten-Island-NY-10306/32330540_zpid/,SINGLE_FAMILY,Staten Island,"9 Locust Ave, Staten Island, NY 10306",For Sale by Agent,"$888,888","Our Island Real Estate, Inc."
https://www.zillow.com/homedetails/342-Manhattan-St-Staten-Island-NY-10307/244594083_zpid/,MULTI_FAMILY,Staten Island,"342 Manhattan St, Staten Island, NY 10307",For Sale by Agent,"$1,049,000","Homes R Us Realty of NY, Inc."
https://www.zillow.com/homedetails/16-Foxholm-St-Staten-Island-NY-10306/32295480_zpid/,SINGLE_FAMILY,Staten Island,"16 Foxholm St, Staten Island, NY 10306",For Sale by Agent,"$1,099,000",Get Listed Get Sold NYC
https://www.zillow.com/homedetails/30-Cunard-Ave-Staten-Island-NY-10304/32287226_zpid/,SINGLE_FAMILY,Staten Island,"30 Cunard Ave, Staten Island, NY 10304",For Sale by Agent,"$614,900",Real Broker LLC
https://www.zillow.com/homedetails/457-Maine-Ave-Staten-Island-NY-10314/122176754_zpid/,SINGLE_FAMILY,Staten Island,"457 Maine Ave, Staten Island, NY 10314",New Construction,"$1,799,999","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/600-Annadale-Rd-Staten-Island-NY-10312/32359278_zpid/,SINGLE_FAMILY,Staten Island,"600 Annadale Rd, Staten Island, NY 10312",For Sale by Agent,"$789,888",DiTommaso Real Estate
https://www.zillow.com/homedetails/39-Brandis-Ave-Staten-Island-NY-10312/32356282_zpid/,SINGLE_FAMILY,Staten Island,"39 Brandis Ave, Staten Island, NY 10312",For Sale by Agent,"$869,000",Vismith Realty LLC
https://www.zillow.com/homedetails/5-Dierauf-St-Staten-Island-NY-10312/32359013_zpid/,SINGLE_FAMILY,Staten Island,"5 Dierauf St, Staten Island, NY 10312",For Sale by Agent,"$1,049,000","Homes R Us Realty of NY, Inc."
https://www.zillow.com/homedetails/9-Ferndale-Ave-Staten-Island-NY-10314/32311606_zpid/,SINGLE_FAMILY,Staten Island,"9 Ferndale Ave, Staten Island, NY 10314",For Sale by Agent,"$475,000",DiTommaso Real Estate
https://www.zillow.com/homedetails/328-Naughton-Ave-Staten-Island-NY-10305/32331222_zpid/,MULTI_FAMILY,Staten Island,"328 Naughton Ave, Staten Island, NY 10305",For Sale by Agent,"$1,049,000","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/60-Rathbun-Ave-Staten-Island-NY-10312/32359415_zpid/,SINGLE_FAMILY,Staten Island,"60 Rathbun Ave, Staten Island, NY 10312",For Sale by Agent,"$1,188,888",RE/MAX Central
https://www.zillow.com/homedetails/150-Barnard-Ave-Staten-Island-NY-10307/145558653_zpid/,SINGLE_FAMILY,Staten Island,"150 Barnard Ave, Staten Island, NY 10307",For Sale by Agent,"$760,000",Keller Williams Realty Staten Island
https://www.zillow.com/homedetails/135-Lee-Ave-Staten-Island-NY-10307/32377184_zpid/,SINGLE_FAMILY,Staten Island,"135 Lee Ave, Staten Island, NY 10307",For Sale by Agent,"$539,000","Prime Time Real Estate, Inc."
https://www.zillow.com/homedetails/123-Commerce-St-Staten-Island-NY-10314/32304060_zpid/,SINGLE_FAMILY,Staten Island,"123 Commerce St, Staten Island, NY 10314",For Sale by Agent,"$965,000","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/12-Irving-Pl-Staten-Island-NY-10304/32287629_zpid/,SINGLE_FAMILY,Staten Island,"12 Irving Place, Staten Island, NY 10304",For Sale by Agent,"$499,999",Prominent Properties Sotheby's
https://www.zillow.com/homedetails/1491-Arden-Ave-Staten-Island-NY-10312/32350351_zpid/,SINGLE_FAMILY,Staten Island,"1491 Arden Ave, Staten Island, NY 10312",For Sale by Agent,"$849,000",Jason Mitchell Real Estate New York
https://www.zillow.com/homedetails/527-Willow-Rd-E-2-Staten-Island-NY-10314/32303552_zpid/,TOWNHOUSE,Staten Island,"527 Willow Rd E #2, Staten Island, NY 10314",For Sale by Agent,"$430,000",Coldwell Banker Advantage
https://www.zillow.com/homedetails/425-Hanover-Ave-Staten-Island-NY-10304/32320251_zpid/,SINGLE_FAMILY,Staten Island,"425 Hanover Ave, Staten Island, NY 10304",For Sale by Agent,"$529,999",RE/MAX Edge
https://www.zillow.com/homedetails/8-Theresa-Pl-Staten-Island-NY-10301/32286346_zpid/,SINGLE_FAMILY,Staten Island,"8 Theresa Pl, Staten Island, NY 10301",For Sale by Agent,"$765,000","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/371-Van-Pelt-Ave-Staten-Island-NY-10303/32299582_zpid/,MULTI_FAMILY,Staten Island,"371 Van Pelt Ave, Staten Island, NY 10303",For Sale by Agent,"$798,888",Re/Max Elite
https://www.zillow.com/homedetails/9-Katan-Ave-Staten-Island-NY-10308/32342535_zpid/,SINGLE_FAMILY,Staten Island,"9 Katan Ave, Staten Island, NY 10308",For Sale by Agent,"$809,900",My Home Managment Inc.
https://www.zillow.com/homedetails/142-Dixon-Ave-Staten-Island-NY-10303/32298478_zpid/,SINGLE_FAMILY,Staten Island,"142 Dixon Ave, Staten Island, NY 10303",For Sale by Agent,"$749,000","Ed Bruno Realty, LLC"
https://www.zillow.com/homedetails/16-Renfrew-Pl-Staten-Island-NY-10303/32298523_zpid/,MULTI_FAMILY,Staten Island,"16 Renfrew Pl, Staten Island, NY 10303",Non Owner Occupied,"$479,000",Liberty Chateau Realty
https://www.zillow.com/homedetails/142-Dixon-Ave-Staten-Island-NY-10303/32298478_zpid/,SINGLE_FAMILY,Staten Island,"142 Dixon Ave, Staten Island, NY 10303",For Sale by Agent,"$749,000","Ed Bruno Realty, LLC"
https://www.zillow.com/homedetails/267-Barnard-Ave-Staten-Island-NY-10307/32377551_zpid/,SINGLE_FAMILY,Staten Island,"267 Barnard Ave, Staten Island, NY 10307",For Sale by Agent,"$745,000",Staten Island Premiere Properties
https://www.zillow.com/homedetails/118-E-Macon-Ave-Staten-Island-NY-10308/32354474_zpid/,SINGLE_FAMILY,Staten Island,"118 E Macon Ave, Staten Island, NY 10308",For Sale by Agent,"$629,000",Coldwell Banker Advantage
https://www.zillow.com/homedetails/29-Governor-Rd-Staten-Island-NY-10314/32280298_zpid/,SINGLE_FAMILY,Staten Island,"29 Governor Rd, Staten Island, NY 10314",For Sale by Agent,"$699,999","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/131-Delmar-Ave-Staten-Island-NY-10312/32365462_zpid/,SINGLE_FAMILY,Staten Island,"131 Delmar Ave, Staten Island, NY 10312",For Sale by Agent,"$875,000","Titan Home Realty, Inc."
https://www.zillow.com/homedetails/175-Overlook-Ave-Staten-Island-NY-10304/32294621_zpid/,SINGLE_FAMILY,Staten Island,"175 Overlook Ave, Staten Island, NY 10304",For Sale by Agent,"$925,000",Connie Profaci Realty
https://www.zillow.com/homedetails/425-Hanover-Ave-Staten-Island-NY-10304/32320251_zpid/,SINGLE_FAMILY,Staten Island,"425 Hanover Ave, Staten Island, NY 10304",For Sale by Agent,"$529,999",RE/MAX Edge
https://www.zillow.com/homedetails/9-Katan-Ave-Staten-Island-NY-10308/32342535_zpid/,SINGLE_FAMILY,Staten Island,"9 Katan Ave, Staten Island, NY 10308",For Sale by Agent,"$809,900",My Home Managment Inc.
https://www.zillow.com/homedetails/46-Kirshon-Ave-Staten-Island-NY-10314/32304459_zpid/,SINGLE_FAMILY,Staten Island,"46 Kirshon Ave, Staten Island, NY 10314",For Sale by Agent,"$689,000",DiTommaso Real Estate
https://www.zillow.com/homedetails/37-Blaine-Ct-Staten-Island-NY-10310/32279162_zpid/,SINGLE_FAMILY,Staten Island,"37 Blaine Ct, Staten Island, NY 10310",For Sale by Agent,"$619,999","Tom Crimmins Realty, Ltd."
https://www.zillow.com/homedetails/537-Van-Duzer-St-Staten-Island-NY-10304/32285057_zpid/,TOWNHOUSE,Staten Island,"537 Van Duzer St, Staten Island, NY 10304",For Sale by Agent,"$599,000",Keller Williams Realty Staten Island
https://www.zillow.com/homedetails/286-Willow-Rd-W-Staten-Island-NY-10314/32302398_zpid/,TOWNHOUSE,Staten Island,"286 Willow Rd W, Staten Island, NY 10314",For Sale by Agent,"$499,888",Staten Island Premiere Properties
https://www.zillow.com/homedetails/577-Ilyssa-Way-Staten-Island-NY-10312/32360486_zpid/,TOWNHOUSE,Staten Island,"577 Ilyssa Way, Staten Island, NY 10312",For Sale by Agent,"$492,000","Homes R Us Realty of NY, Inc."
https://www.zillow.com/homedetails/314-Loretto-St-Staten-Island-NY-10307/58579303_zpid/,MULTI_FAMILY,Staten Island,"314 Loretto Street, Staten Island, NY 10307",For Sale by Agent,"$689,100",REALHome Services & Solutions
https://www.zillow.com/homedetails/848-Rensselaer-Ave-Staten-Island-NY-10309/32369648_zpid/,TOWNHOUSE,Staten Island,"848 Rensselaer Ave, Staten Island, NY 10309",For Sale by Agent,"$619,999","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/87-Venice-Ave-Staten-Island-NY-10304/32323770_zpid/,MULTI_FAMILY,Staten Island,"87 Venice Ave, Staten Island, NY 10304",For Sale by Agent,"$968,000",Momentum Real Estate LLC
https://www.zillow.com/homedetails/12-Galesville-Ct-Staten-Island-NY-10305/32323312_zpid/,SINGLE_FAMILY,Staten Island,"12 Galesville Ct, Staten Island, NY 10305",For Sale by Agent,"$590,000",Real Broker NY LLC
https://www.zillow.com/homedetails/108-Dutchess-Ave-Staten-Island-NY-10304/32294660_zpid/,MULTI_FAMILY,Staten Island,"108 Dutchess Ave, Staten Island, NY 10304",For Sale by Agent,"$868,000",Momentum Real Estate LLC
https://www.zillow.com/homedetails/30-Duke-Pl-Staten-Island-NY-10314/32292635_zpid/,SINGLE_FAMILY,Staten Island,"30 Duke Pl, Staten Island, NY 10314",For Sale by Agent,"$699,000",DiTommaso Real Estate
https://www.zillow.com/homedetails/81-Park-Hill-Ct-Staten-Island-NY-10304/32319456_zpid/,SINGLE_FAMILY,Staten Island,"81 Park Hill Ct, Staten Island, NY 10304",For Sale by Agent,"$499,000",ProBase Real Estate
https://www.zillow.com/homedetails/3037-Richmond-Rd-Staten-Island-NY-10306/32295543_zpid/,SINGLE_FAMILY,Staten Island,"3037 Richmond Road, Staten Island, NY 10306",Non Owner Occupied,"$750,000",Island Advantage Realty LLC
https://www.zillow.com/homedetails/448-2-Caswell-Ave-Staten-Island-NY-10314/2079198637_zpid/,TOWNHOUSE,Staten Island,"448-2 Caswell Ave, Staten Island, NY 10314",For Sale by Agent,"$525,000","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/73-Seymour-Ave-Staten-Island-NY-10302/32297166_zpid/,SINGLE_FAMILY,Staten Island,"73 Seymour Ave, Staten Island, NY 10302",For Sale by Agent,"$550,000","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/6-Greentree-Ln-Staten-Island-NY-10314/32303977_zpid/,SINGLE_FAMILY,Staten Island,"6 Greentree Ln, Staten Island, NY 10314",Non Owner Occupied,"$434,900",Liberty Chateau Realty
https://www.zillow.com/homedetails/95-Amsterdam-Ave-Staten-Island-NY-10314/32310457_zpid/,SINGLE_FAMILY,Staten Island,"95 Amsterdam Ave, Staten Island, NY 10314",For Sale by Agent,"$750,000",RE/MAX Elite
https://www.zillow.com/homedetails/27-McCormick-Pl-Staten-Island-NY-10305/32324716_zpid/,TOWNHOUSE,Staten Island,"27 McCormick Pl, Staten Island, NY 10305",For Sale by Agent,"$599,000","Neuhaus Realty, Inc."
https://www.zillow.com/homedetails/827-Richmond-Rd-Staten-Island-NY-10304/32293275_zpid/,SINGLE_FAMILY,Staten Island,"827 Richmond Road, Staten Island, NY 10304",For Sale by Agent,"$650,000",Prospes Real Estate Corp
https://www.zillow.com/homedetails/223-Buel-Ave-Staten-Island-NY-10305/32328647_zpid/,MULTI_FAMILY,Staten Island,"223 Buel Ave, Staten Island, NY 10305",For Sale by Agent,"$866,666",Ashford Homes
https://www.zillow.com/homedetails/2-Test-St-Staten-Island-NY-10310/2067535460_zpid/,SINGLE_FAMILY,Staten Island,"2 Test St, Staten Island, NY 10310",New Construction,$4,Douglas Elliman
https://www.zillow.com/homedetails/22-Spratt-Ave-Staten-Island-NY-10306/32344694_zpid/,SINGLE_FAMILY,Staten Island,"22 Spratt Ave, Staten Island, NY 10306",For Sale by Agent,"$645,000","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/125-Fulton-St-Staten-Island-NY-10304/32285328_zpid/,SINGLE_FAMILY,Staten Island,"125 Fulton Street, Staten Island, NY 10304",For Sale by Agent,"$469,000",Meyers Enterprise Realty Group
https://www.zillow.com/homedetails/6-Greentree-Ln-6-Staten-Island-NY-10314/2054689452_zpid/,TOWNHOUSE,Staten Island,"6 Greentree Lane UNIT 6, Staten Island, NY 10314",Non Owner Occupied,"$434,900",Liberty Chateau Realty Inc
https://www.zillow.com/homedetails/448-Neckar-Ave-Staten-Island-NY-10304/112109624_zpid/,SINGLE_FAMILY,Staten Island,"448 Neckar Ave, Staten Island, NY 10304",For Sale by Agent,"$748,000",Ashford Homes
https://www.zillow.com/homedetails/153-Johnson-Ave-Staten-Island-NY-10307/32377244_zpid/,SINGLE_FAMILY,Staten Island,"153 Johnson Ave, Staten Island, NY 10307",For Sale by Agent,"$989,000",Encore Real Estate LLC
https://www.zillow.com/homedetails/81-Allison-Ave-Staten-Island-NY-10306/32336987_zpid/,SINGLE_FAMILY,Staten Island,"81 Allison Ave, Staten Island, NY 10306",For Sale by Agent,"$998,000",Compass Greater NY LLC
https://www.zillow.com/homedetails/18-Navigator-Ct-Staten-Island-NY-10309/62711221_zpid/,TOWNHOUSE,Staten Island,"18 Navigator Court, Staten Island, NY 10309",Non Owner Occupied,"$559,900",Liberty Chateau Realty Inc
https://www.zillow.com/homedetails/323-Getz-Ave-Staten-Island-NY-10312/32354889_zpid/,SINGLE_FAMILY,Staten Island,"323 Getz Ave, Staten Island, NY 10312",For Sale by Agent,"$669,000",Schmidt Realty Inc.
https://www.zillow.com/homedetails/40-Bunnell-Ct-A-Staten-Island-NY-10312/2054222542_zpid/,SINGLE_FAMILY,Staten Island,"40 Bunnell Ct #A, Staten Island, NY 10312",New Construction,"$489,900","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/1480-Forest-Hill-Rd-Staten-Island-NY-10314/32313319_zpid/,TOWNHOUSE,Staten Island,"1480 Forest Hill Rd, Staten Island, NY 10314",For Sale by Agent,"$695,000",EXP Realty
https://www.zillow.com/homedetails/73-Irving-Pl-Staten-Island-NY-10304/32287562_zpid/,SINGLE_FAMILY,Staten Island,"73 Irving Pl, Staten Island, NY 10304",For Sale by Agent,"$399,998","Homes R Us Realty of NY, Inc."
https://www.zillow.com/homedetails/153-Johnson-Ave-Staten-Island-NY-10307/32377244_zpid/,SINGLE_FAMILY,Staten Island,"153 Johnson Ave, Staten Island, NY 10307",For Sale by Agent,"$989,000",Encore Real Estate LLC
https://www.zillow.com/homedetails/2-Test-St-Staten-Island-NY-10310/2067535460_zpid/,SINGLE_FAMILY,Staten Island,"2 Test St, Staten Island, NY 10310",New Construction,$4,Douglas Elliman
https://www.zillow.com/homedetails/81-Allison-Ave-Staten-Island-NY-10306/32336987_zpid/,SINGLE_FAMILY,Staten Island,"81 Allison Ave, Staten Island, NY 10306",For Sale by Agent,"$998,000",Compass Greater NY LLC
https://www.zillow.com/homedetails/52-Indale-Ave-Staten-Island-NY-10309/68321876_zpid/,SINGLE_FAMILY,Staten Island,"52 Indale Ave, Staten Island, NY 10309",For Sale by Agent,"$1,195,000",DiTommaso Real Estate
https://www.zillow.com/homedetails/106-Overlook-Ave-Staten-Island-NY-10304/32294638_zpid/,SINGLE_FAMILY,Staten Island,"106 Overlook Ave, Staten Island, NY 10304",For Sale by Agent,"$1,749,999",Prodigy Real Estate Inc.
https://www.zillow.com/homedetails/323-Getz-Ave-Staten-Island-NY-10312/32354889_zpid/,SINGLE_FAMILY,Staten Island,"323 Getz Ave, Staten Island, NY 10312",For Sale by Agent,"$669,000",Schmidt Realty Inc.
https://www.zillow.com/homedetails/69-Maple-Pkwy-Staten-Island-NY-10303/32299781_zpid/,MULTI_FAMILY,Staten Island,"69 Maple Pkwy, Staten Island, NY 10303",Coming Soon,"$569,900",DiTommaso Real Estate
