Link of Listing,Home Type,Address,Status,Price,Broker Name
https://www.zillow.com/homedetails/411-Ridgewood-Ave-Staten-Island-NY-10312/32354373_zpid/,SINGLE_FAMILY,"411 Ridgewood Ave, Staten Island, NY 10312",Non Owner Occupied,"$739,900 ",Wonica REALTORS & Appraisers
https://www.zillow.com/homedetails/190-Chestnut-Ave-Staten-Island-NY-10305/32320720_zpid/,MULTI_FAMILY,"190 Chestnut Ave, Staten Island, NY 10305",For Sale by Agent,"$720,000 ",Coldwell Banker Advantage
https://www.zillow.com/homedetails/85-Nugent-Ave-Staten-Island-NY-10305/121845477_zpid/,SINGLE_FAMILY,"85 Nugent Ave, Staten Island, NY 10305",For Sale by Agent,"$699,000 ","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/29-Station-Ave-Staten-Island-NY-10309/32374237_zpid/,SINGLE_FAMILY,"29 Station Ave, Staten Island, NY 10309",For Sale by Agent,"$783,500 ","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/290-Nugent-St-Staten-Island-NY-10306/32311259_zpid/,SINGLE_FAMILY,"290 Nugent St, Staten Island, NY 10306",For Sale by Agent,"$875,000 ",Ben Bay Realty Co
https://www.zillow.com/homedetails/36-Cornell-St-Staten-Island-NY-10302/32296907_zpid/,SINGLE_FAMILY,"36 Cornell St, Staten Island, NY 10302",For Sale by Agent,"$624,999 ",RE/MAX Elite
https://www.zillow.com/homedetails/51-Sharrotts-Ln-Staten-Island-NY-10309/32373457_zpid/,MULTI_FAMILY,"51 Sharrotts Ln, Staten Island, NY 10309",For Sale by Agent,"$899,900 ",EXP Realty
https://www.zillow.com/homedetails/10A-Greentree-Ln-Staten-Island-NY-10314/32303963_zpid/,SINGLE_FAMILY,"10A Greentree Ln, Staten Island, NY 10314",For Sale by Agent,"$485,000 ",Reliable Sell & Buy Realty Inc
https://www.zillow.com/homedetails/68-Glenwood-Ave-Staten-Island-NY-10301/32286515_zpid/,MULTI_FAMILY,"68 Glenwood Ave, Staten Island, NY 10301",For Sale by Agent,"$1,195,000 ","Tom Crimmins Realty, Ltd."
https://www.zillow.com/homedetails/366-Union-Ave-4-Staten-Island-NY-10303/2053413463_zpid/,MULTI_FAMILY,"366 Union Ave #4, Staten Island, NY 10303",For Sale by Agent,"$1,300,000 ",RJM Realty Empire Inc.
https://www.zillow.com/homedetails/129-Satterlee-St-Staten-Island-NY-10307/2055274738_zpid/,MULTI_FAMILY,"129 Satterlee St, Staten Island, NY 10307",New Construction,"$1,250,000 ",MAK Estates
https://www.zillow.com/homedetails/79-Grandview-Ter-Staten-Island-NY-10308/32346385_zpid/,SINGLE_FAMILY,"79 Grandview Ter, Staten Island, NY 10308",For Sale by Agent,"$2,750,000 ","Neuhaus Realty, Inc."
https://www.zillow.com/homedetails/3774-Hylan-Blvd-Staten-Island-NY-10308/32346725_zpid/,SINGLE_FAMILY,"3774 Hylan Blvd, Staten Island, NY 10308",For Sale by Agent,"$599,900 ",Jadestone Development Realty
https://www.zillow.com/homedetails/58-Moffett-St-Staten-Island-NY-10312/32356585_zpid/,SINGLE_FAMILY,"58 Moffett St, Staten Island, NY 10312",For Sale by Agent,"$699,999 ","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/232-Sheraden-Ave-Staten-Island-NY-10314/32291751_zpid/,SINGLE_FAMILY,"232 Sheraden Ave, Staten Island, NY 10314",For Sale by Agent,"$1,200,000 ",Katz Realty
https://www.zillow.com/homedetails/123-Jamie-Ln-Staten-Island-NY-10312/32360588_zpid/,SINGLE_FAMILY,"123 Jamie Ln, Staten Island, NY 10312",For Sale by Agent,"$438,000 ",RE/MAX Edge
https://www.zillow.com/homedetails/268-Shotwell-Ave-Staten-Island-NY-10312/58479138_zpid/,SINGLE_FAMILY,"268 Shotwell Ave, Staten Island, NY 10312",For Sale by Agent,"$1,388,888 ",Berkshire Hathaway HomeServices Cangiano Estates
https://www.zillow.com/homedetails/26-Roe-St-Staten-Island-NY-10310/32276304_zpid/,SINGLE_FAMILY,"26 Roe St, Staten Island, NY 10310",For Sale by Agent,"$625,000 ",Keller Williams Realty Staten Island
https://www.zillow.com/homedetails/3569-Richmond-Rd-Staten-Island-NY-10306/32311343_zpid/,SINGLE_FAMILY,"3569 Richmond Rd, Staten Island, NY 10306",For Sale by Agent,"$2,199,999 ","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/635-Goethals-Rd-N-Staten-Island-NY-10314/89075260_zpid/,TOWNHOUSE,"635 Goethals Rd N, Staten Island, NY 10314",For Sale by Agent,"$499,000 ",Jessica Viola
https://www.zillow.com/homedetails/225-Bement-Ave-Staten-Island-NY-10310/32275298_zpid/,SINGLE_FAMILY,"225 Bement Avenue, Staten Island, NY 10310",For Sale by Agent,"$559,000 ",Northshore Properties Realty
https://www.zillow.com/homedetails/2701-Goethals-Rd-N-APT-D6-Staten-Island-NY-10303/2123241348_zpid/,SINGLE_FAMILY,"2701 Goethals Rd N APT D6, Staten Island, NY 10303",New Construction,"$129,900 ",JM Properties
https://www.zillow.com/homedetails/10-Joyce-Ln-Staten-Island-NY-10307/32375734_zpid/,MULTI_FAMILY,"10 Joyce Ln, Staten Island, NY 10307",For Sale by Agent,"$1,399,000 ",DiTommaso Real Estate
https://www.zillow.com/homedetails/558-Rensselaer-Ave-Staten-Island-NY-10312/32365649_zpid/,SINGLE_FAMILY,"558 Rensselaer Ave, Staten Island, NY 10312",For Sale by Agent,"$1,250,000 ","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/143-Admiralty-Loop-Staten-Island-NY-10309/32368001_zpid/,TOWNHOUSE,"143 Admiralty Loop, Staten Island, NY 10309",For Sale by Agent,"$615,900 ",Connie Profaci Realty
https://www.zillow.com/homedetails/339-Union-Ave-APT-41-Staten-Island-NY-10303/2053552041_zpid/,TOWNHOUSE,"339 Union Ave APT 41, Staten Island, NY 10303",For Sale by Agent,"$549,999 ","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/71-Dewey-Ave-Staten-Island-NY-10308/32341319_zpid/,MULTI_FAMILY,"71 Dewey Ave, Staten Island, NY 10308",For Sale by Agent,"$799,900 ",Century 21 Zaloom Realty
https://www.zillow.com/homedetails/181-Androvette-Ave-6580-0064-Staten-Island-NY-10312/2054198956_zpid/,SINGLE_FAMILY,"181 Androvette Ave #6580-0064, Staten Island, NY 10312",For Sale by Agent,"$1,999,999 ",ROBERT DEFALCO REALTY INC
https://www.zillow.com/homedetails/72-Middle-Loop-Rd-Staten-Island-NY-10308/32354026_zpid/,MULTI_FAMILY,"72 Middle Loop Rd, Staten Island, NY 10308",For Sale by Agent,"$898,888 ",Staten Island Premiere Properties
https://www.zillow.com/homedetails/122-Hamilton-Ave-Staten-Island-NY-10301/32270664_zpid/,SINGLE_FAMILY,"122 Hamilton Ave, Staten Island, NY 10301",For Sale by Agent,"$779,000 ","Tom Crimmins Realty, Ltd."
https://www.zillow.com/homedetails/39-Rene-Dr-Staten-Island-NY-10306/32339361_zpid/,SINGLE_FAMILY,"39 Rene Dr, Staten Island, NY 10306",For Sale by Agent,"$899,000 ","Sari Kingsley, Real Estate"
https://www.zillow.com/homedetails/1555-Arden-Ave-Staten-Island-NY-10312/32350581_zpid/,SINGLE_FAMILY,"1555 Arden Ave, Staten Island, NY 10312",For Sale by Agent,"$1,049,555 ",DiTommaso Real Estate
https://www.zillow.com/homedetails/14-Cascade-St-Staten-Island-NY-10306/32329390_zpid/,SINGLE_FAMILY,"14 Cascade St, Staten Island, NY 10306",For Sale by Agent,"$599,000 ","Neuhaus Realty, Inc."
https://www.zillow.com/homedetails/12-Maple-Ter-Staten-Island-NY-10306/32335907_zpid/,SINGLE_FAMILY,"12 Maple Ter, Staten Island, NY 10306",For Sale by Agent,"$465,000 ",Homefinders of SI Inc.
https://www.zillow.com/homedetails/72-Holland-Ave-Staten-Island-NY-10303/32301452_zpid/,SINGLE_FAMILY,"72 Holland Ave, Staten Island, NY 10303",For Sale by Agent,"$285,000 ","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/92-Arlington-Pl-Staten-Island-NY-10303/32301047_zpid/,SINGLE_FAMILY,"92 Arlington Pl, Staten Island, NY 10303",For Sale by Agent,"$589,000 ",RE/MAX Edge
https://www.zillow.com/homedetails/19-Teri-Ct-Staten-Island-NY-10314/32312106_zpid/,SINGLE_FAMILY,"19 Teri Ct, Staten Island, NY 10314",For Sale by Agent,"$588,000 ",RE/MAX Edge
https://www.zillow.com/homedetails/140-Kiswick-St-Staten-Island-NY-10306/32332554_zpid/,SINGLE_FAMILY,"140 Kiswick St, Staten Island, NY 10306",For Sale by Agent,"$499,000 ",Momentum Real Estate LLC
https://www.zillow.com/homedetails/54-E-Augusta-Ave-Staten-Island-NY-10308/32353012_zpid/,SINGLE_FAMILY,"54 E Augusta Ave, Staten Island, NY 10308",For Sale by Agent,"$680,000 ",Jason Mitchell Real Estate New York
https://www.zillow.com/homedetails/750-Patterson-Ave-Staten-Island-NY-10306/32333724_zpid/,SINGLE_FAMILY,"750 Patterson Ave, Staten Island, NY 10306",For Sale by Agent,"$350,000 ",Real Estate Property Group LLC
https://www.zillow.com/homedetails/54-Selvin-Loop-Staten-Island-NY-10303/32306326_zpid/,TOWNHOUSE,"54 Selvin Loop, Staten Island, NY 10303",For Sale by Agent,"$339,000 ","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/226-Fingerboard-Rd-Staten-Island-NY-10305/2084659877_zpid/,SINGLE_FAMILY,"226 Fingerboard Rd, Staten Island, NY 10305",New Construction,"$774,900 ",JM Properties
https://www.zillow.com/homedetails/416-Vanderbilt-Ave-Staten-Island-NY-10304/32319556_zpid/,SINGLE_FAMILY,"416 Vanderbilt Avenue, Staten Island, NY 10304",For Sale by Agent,"$649,000 ",Realty Connect USA L I Inc
https://www.zillow.com/homedetails/108-Nicholas-Ave-Staten-Island-NY-10302/32298027_zpid/,MULTI_FAMILY,"108 Nicholas Ave, Staten Island, NY 10302",For Sale by Agent,"$485,000 ","Homes R Us Realty of NY, Inc."
https://www.zillow.com/homedetails/158-Cloverdale-Ave-Staten-Island-NY-10308/112109469_zpid/,MULTI_FAMILY,"158 Cloverdale Ave, Staten Island, NY 10308",New Construction,"$1,199,000 ",Pemberley Estates Inc.
https://www.zillow.com/homedetails/809-Rathbun-Ave-Staten-Island-NY-10309/32369645_zpid/,TOWNHOUSE,"809 Rathbun Ave, Staten Island, NY 10309",For Sale by Agent,"$598,888 ","KMS Realty Group, Inc."
https://www.zillow.com/homedetails/Arthur-Kill-Rd-Staten-Island-NY-10309/68316931_zpid/,LOT," Arthur Kill Rd, Staten Island, NY 10309",For Sale by Agent,"$5,000,000 ",Prime Realty
https://www.zillow.com/homedetails/212-Hunter-Ave-Staten-Island-NY-10306/32329505_zpid/,SINGLE_FAMILY,"212 Hunter Ave, Staten Island, NY 10306",For Sale by Agent,"$868,000 ",Jadestone Development Realty
https://www.zillow.com/homedetails/61-Park-Dr-N-Staten-Island-NY-10314/32309603_zpid/,SINGLE_FAMILY,"61 Park Dr N, Staten Island, NY 10314",For Sale by Agent,"$949,000 ",Real Broker NY LLC
https://www.zillow.com/homedetails/1829-Richmond-Rd-Staten-Island-NY-10306/32295129_zpid/,MULTI_FAMILY,"1829 Richmond Rd, Staten Island, NY 10306",For Sale by Agent,"$1,500,000 ","Real Estate Trade Co., Inc."
https://www.zillow.com/homedetails/173-Miles-Ave-Staten-Island-NY-10308/32342353_zpid/,SINGLE_FAMILY,"173 Miles Ave, Staten Island, NY 10308",For Sale by Agent,"$680,000 ",Ashford Homes
https://www.zillow.com/homedetails/51-Seafoam-St-Staten-Island-NY-10306/32335807_zpid/,SINGLE_FAMILY,"51 Seafoam St, Staten Island, NY 10306",For Sale by Agent,"$299,000 ",Comfort Homes Realty Group Inc
https://www.zillow.com/homedetails/74-Holly-St-Staten-Island-NY-10304/32294067_zpid/,SINGLE_FAMILY,"74 Holly St, Staten Island, NY 10304",For Sale by Agent,"$669,000 ",EXP Realty
https://www.zillow.com/homedetails/596-College-Ave-Staten-Island-NY-10302/32301669_zpid/,SINGLE_FAMILY,"596 College Ave, Staten Island, NY 10302",For Sale by Agent,"$689,999 ","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/51-Anaconda-St-Staten-Island-NY-10312/32363432_zpid/,TOWNHOUSE,"51 Anaconda St, Staten Island, NY 10312",For Sale by Agent,"$525,000 ",Re/Max Edge
https://www.zillow.com/homedetails/858-Richmond-Rd-Staten-Island-NY-10304/32323754_zpid/,MULTI_FAMILY,"858 Richmond Rd, Staten Island, NY 10304",For Sale by Agent,"$798,000 ","Tom Crimmins Realty, Ltd."
https://www.zillow.com/homedetails/67-Dexter-Ave-Staten-Island-NY-10309/62724214_zpid/,SINGLE_FAMILY,"67 Dexter Ave, Staten Island, NY 10309",For Sale by Agent,"$1,165,000 ",RE/MAX Edge
https://www.zillow.com/homedetails/15-Astor-Ave-Staten-Island-NY-10314/32304849_zpid/,SINGLE_FAMILY,"15 Astor Ave, Staten Island, NY 10314",For Sale by Agent,"$549,000 ",Momentum Real Estate LLC
https://www.zillow.com/homedetails/349-Corbin-Ave-Staten-Island-NY-10308/32341581_zpid/,SINGLE_FAMILY,"349 Corbin Ave, Staten Island, NY 10308",For Sale by Agent,"$725,000 ","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/107-Salamander-Ct-Staten-Island-NY-10309/32373573_zpid/,SINGLE_FAMILY,"107 Salamander Ct, Staten Island, NY 10309",For Sale by Agent,"$674,999 ",RE/MAX Elite
https://www.zillow.com/homedetails/42-Post-Ln-Staten-Island-NY-10303/32300681_zpid/,TOWNHOUSE,"42 Post Ln, Staten Island, NY 10303",For Sale by Agent,"$318,888 ",Red Door Realty Group
https://www.zillow.com/homedetails/115-Sherman-Ave-Staten-Island-NY-10301/32270739_zpid/,MULTI_FAMILY,"115 Sherman Ave, Staten Island, NY 10301",For Sale by Agent,"$599,999 ",Ashford Homes
https://www.zillow.com/homedetails/51-Jefferson-Ave-Staten-Island-NY-10306/32328925_zpid/,MULTI_FAMILY,"51 Jefferson Ave, Staten Island, NY 10306",For Sale by Agent,"$1,500,000 ",United National Realty
https://www.zillow.com/homedetails/2701-Goethals-Rd-N-APT-D4-Staten-Island-NY-10303/2088310363_zpid/,SINGLE_FAMILY,"2701 Goethals Rd N APT D4, Staten Island, NY 10303",For Sale by Agent,"$160,000 ",Re/Max Edge
https://www.zillow.com/homedetails/77-Harbour-Ct-Staten-Island-NY-10308/2054959267_zpid/,TOWNHOUSE,"77 Harbour Ct, Staten Island, NY 10308",For Sale by Agent,"$599,000 ",Staten Island Premiere Properties
https://www.zillow.com/homedetails/122-Taylor-St-Staten-Island-NY-10310/2054416713_zpid/,MULTI_FAMILY,"122 Taylor St, Staten Island, NY 10310",New Construction,"$984,800 ",JM Properties
https://www.zillow.com/homedetails/84-Nautilus-St-Staten-Island-NY-10305/32318224_zpid/,SINGLE_FAMILY,"84 Nautilus St, Staten Island, NY 10305",For Sale by Agent,"$539,000 ",Heisman Realty LLC
https://www.zillow.com/homedetails/221-Benedict-Rd-Staten-Island-NY-10304/32294744_zpid/,SINGLE_FAMILY,"221 Benedict Rd, Staten Island, NY 10304",For Sale by Agent,"$1,999,000 ","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/213-Liberty-Ave-Staten-Island-NY-10305/32327070_zpid/,MULTI_FAMILY,"213 Liberty Ave, Staten Island, NY 10305",For Sale by Agent,"$789,000 ",Momentum Real Estate LLC
https://www.zillow.com/homedetails/253-Windham-Loop-Staten-Island-NY-10314/32315331_zpid/,SINGLE_FAMILY,"253 Windham Loop, Staten Island, NY 10314",For Sale by Agent,"$599,000 ",ProBase Real Estate
https://www.zillow.com/homedetails/169-Crown-Ave-Staten-Island-NY-10312/32359656_zpid/,MULTI_FAMILY,"169 Crown Ave, Staten Island, NY 10312",For Sale by Agent,"$1,450,000 ",DiTommaso Real Estate
https://www.zillow.com/homedetails/54-Schmidts-Ln-Staten-Island-NY-10314/32288598_zpid/,SINGLE_FAMILY,"54 Schmidts Ln, Staten Island, NY 10314",For Sale by Agent,"$899,999 ",Weichert Realtors Evolution Group
https://www.zillow.com/homedetails/336-Bethel-Ave-Staten-Island-NY-10307/338827689_zpid/,SINGLE_FAMILY,"336 Bethel Ave, Staten Island, NY 10307",New Construction,"$998,000 ",RE/MAX Elite
https://www.zillow.com/homedetails/364-Mosely-Ave-Staten-Island-NY-10312/32355440_zpid/,SINGLE_FAMILY,"364 Mosely Ave, Staten Island, NY 10312",For Sale by Agent,"$799,999 ",Gillani Homes Inc.
https://www.zillow.com/homedetails/45-Saint-Pauls-Ave-Staten-Island-NY-10301/32284238_zpid/,MULTI_FAMILY,"45 Saint Pauls Ave, Staten Island, NY 10301",For Sale by Agent,"$560,000 ",Atlantic Apple Realty
https://www.zillow.com/homedetails/7069-Amboy-Rd-Staten-Island-NY-10307/112113645_zpid/,MULTI_FAMILY,"7069 Amboy Rd, Staten Island, NY 10307",For Sale by Agent,"$1,179,987 ",RE/MAX Elite
https://www.zillow.com/homedetails/38-Jones-St-Staten-Island-NY-10314/32310671_zpid/,SINGLE_FAMILY,"38 Jones St, Staten Island, NY 10314",For Sale by Agent,"$699,000 ",Exit Realty Top Properties
https://www.zillow.com/homedetails/351-Guyon-Ave-Staten-Island-NY-10306/32334379_zpid/,MULTI_FAMILY,"351 Guyon Ave, Staten Island, NY 10306",Non Owner Occupied,"$650,000 ","Island Wide Realty of SI, Inc."
https://www.zillow.com/homedetails/301-Hampton-Grn-Staten-Island-NY-10312/32361605_zpid/,TOWNHOUSE,"301 Hampton Grn, Staten Island, NY 10312",For Sale by Agent,"$585,000 ",Ashford Homes
https://www.zillow.com/homedetails/12-Rockne-St-Staten-Island-NY-10314/32313040_zpid/,SINGLE_FAMILY,"12 Rockne St, Staten Island, NY 10314",For Sale by Agent,"$1,099,000 ",ROBERT DEFALCO REALTY INC
https://www.zillow.com/homedetails/393-Guyon-Ave-Staten-Island-NY-10306/32334406_zpid/,SINGLE_FAMILY,"393 Guyon Ave, Staten Island, NY 10306",For Sale by Agent,"$835,000 ","Ed Bruno Realty, LLC"
https://www.zillow.com/homedetails/179-Grimsby-St-Staten-Island-NY-10306/32333081_zpid/,MULTI_FAMILY,"179 Grimsby St, Staten Island, NY 10306",For Sale by Agent,"$769,000 ","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/315-Main-St-Staten-Island-NY-10307/32376431_zpid/,MULTI_FAMILY,"315 Main St, Staten Island, NY 10307",For Sale by Agent,"$924,800 ",Volpe Realty
https://www.zillow.com/homedetails/131-Roff-St-Staten-Island-NY-10304/32319537_zpid/,SINGLE_FAMILY,"131 Roff St, Staten Island, NY 10304",For Sale by Agent,"$475,000 ","Homes R Us Realty of NY, Inc."
https://www.zillow.com/homedetails/119-Macon-Ave-Staten-Island-NY-10312/244594108_zpid/,SINGLE_FAMILY,"119 Macon Ave, Staten Island, NY 10312",For Sale by Agent,"$1,100,000 ",DiTommaso Real Estate
https://www.zillow.com/homedetails/17-Lansing-St-Staten-Island-NY-10305/108243365_zpid/,SINGLE_FAMILY,"17 Lansing St, Staten Island, NY 10305",For Sale by Agent,"$1,250,000 ",Coldwell Banker Advantage
https://www.zillow.com/homedetails/21-Whitney-Ave-Staten-Island-NY-10305/32324640_zpid/,SINGLE_FAMILY,"21 Whitney Avenue, Staten Island, NY 10305",For Sale by Agent,"$750,000 ",Winzone Realty Inc
https://www.zillow.com/homedetails/64-Baltic-Ave-Staten-Island-NY-10304/32323804_zpid/,SINGLE_FAMILY,"64 Baltic Ave, Staten Island, NY 10304",For Sale by Agent,"$650,000 ",Momentum Real Estate LLC
https://www.zillow.com/homedetails/425-Father-Capodanno-Blvd-Staten-Island-NY-10305/68321810_zpid/,MULTI_FAMILY,"425 Father Capodanno Blvd, Staten Island, NY 10305",New Construction,"$798,000 ",Momentum Real Estate LLC
https://www.zillow.com/homedetails/218-Gansevoort-Blvd-Staten-Island-NY-10314/32290860_zpid/,SINGLE_FAMILY,"218 Gansevoort Blvd, Staten Island, NY 10314",For Sale by Agent,"$649,000 ",RE/MAX Elite
https://www.zillow.com/homedetails/48-Princewood-Ave-Staten-Island-NY-10309/32367449_zpid/,SINGLE_FAMILY,"48 Princewood Ave, Staten Island, NY 10309",For Sale by Agent,"$879,000 ",Gateway Arms Realty Corp.
https://www.zillow.com/homedetails/47-Wheeler-Ave-Staten-Island-NY-10314/32289672_zpid/,SINGLE_FAMILY,"47 Wheeler Ave, Staten Island, NY 10314",For Sale by Agent,"$1,080,000 ",RE/MAX Edge
https://www.zillow.com/homedetails/236-Cambridge-Ave-Staten-Island-NY-10314/32303375_zpid/,SINGLE_FAMILY,"236 Cambridge Ave, Staten Island, NY 10314",For Sale by Agent,"$910,000 ",Connie Profaci Realty
https://www.zillow.com/homedetails/90-Fillmore-St-Staten-Island-NY-10301/32271735_zpid/,MULTI_FAMILY,"90 Fillmore St, Staten Island, NY 10301",For Sale by Agent,"$949,000 ","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/43-Sunnyside-Ter-Staten-Island-NY-10301/32286714_zpid/,MULTI_FAMILY,"43 Sunnyside Ter, Staten Island, NY 10301",For Sale by Agent,"$995,000 ",Weichert Realtors Evolution Group
https://www.zillow.com/homedetails/87-Hewitt-Ave-Staten-Island-NY-10301/32293390_zpid/,SINGLE_FAMILY,"87 Hewitt Ave, Staten Island, NY 10301",For Sale by Agent,"$668,888 ",United National Realty
https://www.zillow.com/homedetails/42-Bush-Ave-Staten-Island-NY-10303/32300157_zpid/,MULTI_FAMILY,"42 Bush Ave, Staten Island, NY 10303",For Sale by Agent,"$450,000 ",CRM Real Estate
https://www.zillow.com/homedetails/32-Barker-St-Staten-Island-NY-10310/64770628_zpid/,MULTI_FAMILY,"32 Barker St, Staten Island, NY 10310",For Sale by Agent,"$499,000 ",M Holmes Realty Corp.
https://www.zillow.com/homedetails/1191-Clove-Rd-Staten-Island-NY-10301/32277512_zpid/,SINGLE_FAMILY,"1191 Clove Rd, Staten Island, NY 10301",New Construction,"$998,800 ",American Homes Group
https://www.zillow.com/homedetails/80-Hett-Ave-Staten-Island-NY-10306/32335449_zpid/,MULTI_FAMILY,"80 Hett Ave, Staten Island, NY 10306",For Sale by Agent,"$699,000 ",Momentum Real Estate LLC
https://www.zillow.com/homedetails/114-McArthur-Ave-Staten-Island-NY-10312/32358671_zpid/,SINGLE_FAMILY,"114 McArthur Ave, Staten Island, NY 10312",For Sale by Agent,"$750,000 ","Robert DeFalco Realty, Inc."
https://www.zillow.com/homedetails/657-Delafield-Ave-Staten-Island-NY-10310/32276625_zpid/,SINGLE_FAMILY,"657 Delafield Ave, Staten Island, NY 10310",For Sale by Agent,"$839,000 ",Homefinders of SI Inc.
https://www.zillow.com/homedetails/412-Manhattan-St-Staten-Island-NY-10307/32375843_zpid/,SINGLE_FAMILY,"412 Manhattan St, Staten Island, NY 10307",For Sale by Agent,"$659,000 ",RE/MAX Real Estate Professiona
https://www.zillow.com/homedetails/890-Westwood-Ave-Staten-Island-NY-10314/32291895_zpid/,MULTI_FAMILY,"890 Westwood Ave, Staten Island, NY 10314",For Sale by Agent,"$989,999 ",Prodigy Real Estate Inc.
